typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20140101,2014,52,2014,699,IND,India,X,Export,50,BGD,Bangladesh,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,155027467.0,155027467.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,56,BEL,Belgium,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,60162879.0,60162879.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,144,LKA,Sri Lanka,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,122460878.0,122460878.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,156,CHN,China,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,311485673.0,311485673.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,251,FRA,France,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,298112034.0,298112034.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,276,DEU,Germany,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,454442601.0,454442601.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,360,IDN,Indonesia,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,126809978.0,126809978.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,380,ITA,Italy,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,106768610.0,106768610.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,392,JPN,Japan,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,133052908.0,133052908.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,458,MYS,Malaysia,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,152264971.0,152264971.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,462,MDV,Maldives,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,2784385.0,2784385.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,524,NPL,Nepal,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,111976461.0,111976461.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,528,NLD,Netherlands,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,343608911.0,343608911.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,682,SAU,Saudi Arabia,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,250070139.0,250070139.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,702,SGP,Singapore,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,220602388.0,220602388.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,704,VNM,Viet Nam,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,130819964.0,130819964.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,104513942.0,104513942.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,784,ARE,United Arab Emirates,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,739055925.0,739055925.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,826,GBR,United Kingdom,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,419864965.0,419864965.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,842,USA,USA,0,W00,World,H4,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,1287262104.0,1287262104.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,50,BGD,Bangladesh,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,29412422.0,29412422.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,56,BEL,Belgium,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,80017505.0,80017505.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,144,LKA,Sri Lanka,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,149424659.0,149424659.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,156,CHN,China,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,36279743.0,36279743.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,251,FRA,France,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,142875065.0,142875065.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,276,DEU,Germany,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,178406390.0,178406390.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,360,IDN,Indonesia,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,16752123.0,16752123.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,380,ITA,Italy,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,21386146.0,21386146.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,392,JPN,Japan,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,36473291.0,36473291.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,458,MYS,Malaysia,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,54130776.0,54130776.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,462,MDV,Maldives,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,9277892.0,9277892.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,524,NPL,Nepal,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,142629573.0,142629573.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,528,NLD,Netherlands,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,173906487.0,173906487.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,682,SAU,Saudi Arabia,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,6609333.0,6609333.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,702,SGP,Singapore,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,53603787.0,53603787.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,704,VNM,Viet Nam,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,170664772.0,170664772.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,459283371.0,459283371.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,784,ARE,United Arab Emirates,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,45922983.0,45922983.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,826,GBR,United Kingdom,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,444512341.0,444512341.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,842,USA,USA,0,W00,World,H4,HS,True,30,Pharmaceutical products,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,3844568543.0,3844568543.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,50,BGD,Bangladesh,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,261284.0,261284.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,56,BEL,Belgium,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,42437612.0,42437612.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,144,LKA,Sri Lanka,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,2148921.0,2148921.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,156,CHN,China,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,23077451.0,23077451.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,251,FRA,France,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,180003821.0,180003821.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,276,DEU,Germany,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,428460801.0,428460801.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,360,IDN,Indonesia,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,1643769.0,1643769.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,380,ITA,Italy,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,162661544.0,162661544.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,392,JPN,Japan,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,29880523.0,29880523.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,458,MYS,Malaysia,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,5105511.0,5105511.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,462,MDV,Maldives,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,190834.0,190834.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,524,NPL,Nepal,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,419374.0,419374.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,528,NLD,Netherlands,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,115189254.0,115189254.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,682,SAU,Saudi Arabia,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,16828402.0,16828402.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,702,SGP,Singapore,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,6751465.0,6751465.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,704,VNM,Viet Nam,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,398112.0,398112.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,10590424.0,10590424.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,784,ARE,United Arab Emirates,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,95436714.0,95436714.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,826,GBR,United Kingdom,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,309523192.0,309523192.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,842,USA,USA,0,W00,World,H4,HS,True,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,439335034.0,439335034.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,50,BGD,Bangladesh,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,333686932.0,333686932.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,56,BEL,Belgium,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,118724458.0,118724458.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,144,LKA,Sri Lanka,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,151392231.0,151392231.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,156,CHN,China,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,523005823.0,523005823.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,251,FRA,France,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,283507754.0,283507754.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,276,DEU,Germany,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,612286938.0,612286938.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,360,IDN,Indonesia,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,315343199.0,315343199.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,380,ITA,Italy,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,386650227.0,386650227.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,392,JPN,Japan,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,247634391.0,247634391.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,458,MYS,Malaysia,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,321148015.0,321148015.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,462,MDV,Maldives,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,5249531.0,5249531.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,524,NPL,Nepal,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,216286141.0,216286141.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,528,NLD,Netherlands,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,141523063.0,141523063.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,682,SAU,Saudi Arabia,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,373522945.0,373522945.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,702,SGP,Singapore,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,441307604.0,441307604.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,704,VNM,Viet Nam,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,177953681.0,177953681.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,200708133.0,200708133.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,784,ARE,United Arab Emirates,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,692164839.0,692164839.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,826,GBR,United Kingdom,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,695951708.0,695951708.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,842,USA,USA,0,W00,World,H4,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,2034087777.0,2034087777.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,50,BGD,Bangladesh,0,W00,World,H4,HS,True,99,Commodities not specified according to kind,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,180270.0,180270.0,0,True,False
C,A,20140101,2014,52,2014,699,IND,India,X,Export,56,BEL,Belgium,0,W00,World,H4,HS,True,99,Commodities not specified according to kind,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,612563.0,612563.0,0,True,False
